threshold,precision,recall,f1
8.14416239336424e-07,0.6202867409078345,1.0,0.7656505793046143
10.839647039516535,0.0,0.0,0.0
21.67929326461683,0.0,0.0,0.0
32.51893948971713,0.0,0.0,0.0
43.35858571481742,0.0,0.0,0.0
54.19823193991772,0.0,0.0,0.0
65.03787816501801,0.0,0.0,0.0
75.87752439011831,0.0,0.0,0.0
86.7171706152186,0.0,0.0,0.0
97.5568168403189,0.0,0.0,0.0
108.3964630654192,0.0,0.0,0.0
119.2361092905195,0.0,0.0,0.0
130.0757555156198,0.0,0.0,0.0
140.91540174072009,0.0,0.0,0.0
151.75504796582038,0.0,0.0,0.0
162.59469419092068,0.0,0.0,0.0
173.43434041602097,0.0,0.0,0.0
184.27398664112127,0.0,0.0,0.0
195.11363286622156,0.0,0.0,0.0
205.95327909132186,0.0,0.0,0.0
216.79292531642216,0.0,0.0,0.0
227.63257154152245,0.0,0.0,0.0
238.47221776662275,0.0,0.0,0.0
249.31186399172304,0.0,0.0,0.0
260.15151021682334,0.0,0.0,0.0
270.99115644192364,0.0,0.0,0.0
281.83080266702393,0.0,0.0,0.0
292.6704488921242,0.0,0.0,0.0
303.5100951172245,0.0,0.0,0.0
314.3497413423248,0.0,0.0,0.0
325.1893875674251,0.0,0.0,0.0
336.0290337925254,0.0,0.0,0.0
346.8686800176257,0.0,0.0,0.0
357.708326242726,0.0,0.0,0.0
368.5479724678263,0.0,0.0,0.0
379.3876186929266,0.0,0.0,0.0
390.2272649180269,0.0,0.0,0.0
401.0669111431272,0.0,0.0,0.0
411.9065573682275,0.0,0.0,0.0
422.7462035933278,0.0,0.0,0.0
433.5858498184281,0.0,0.0,0.0
444.42549604352837,0.0,0.0,0.0
455.26514226862867,0.0,0.0,0.0
466.10478849372896,0.0,0.0,0.0
476.94443471882926,0.0,0.0,0.0
487.78408094392955,0.0,0.0,0.0
498.62372716902985,0.0,0.0,0.0
509.46337339413014,0.0,0.0,0.0
520.3030196192304,0.0,0.0,0.0
531.1426658443307,0.0,0.0,0.0
541.982312069431,0.0,0.0,0.0
552.8219582945313,0.0,0.0,0.0
563.6616045196316,0.0,0.0,0.0
574.5012507447319,0.0,0.0,0.0
585.3408969698322,0.0,0.0,0.0
596.1805431949325,0.0,0.0,0.0
607.0201894200328,0.0,0.0,0.0
617.8598356451331,0.0,0.0,0.0
628.6994818702334,0.0,0.0,0.0
639.5391280953337,0.0,0.0,0.0
650.378774320434,0.0,0.0,0.0
661.2184205455343,0.0,0.0,0.0
672.0580667706346,0.0,0.0,0.0
682.8977129957349,0.0,0.0,0.0
693.7373592208352,0.0,0.0,0.0
704.5770054459355,0.0,0.0,0.0
715.4166516710358,0.0,0.0,0.0
726.2562978961361,0.0,0.0,0.0
737.0959441212364,0.0,0.0,0.0
747.9355903463367,0.0,0.0,0.0
758.775236571437,0.0,0.0,0.0
769.6148827965372,0.0,0.0,0.0
780.4545290216375,0.0,0.0,0.0
791.2941752467378,0.0,0.0,0.0
802.1338214718381,0.0,0.0,0.0
812.9734676969384,0.0,0.0,0.0
823.8131139220387,0.0,0.0,0.0
834.652760147139,0.0,0.0,0.0
845.4924063722393,0.0,0.0,0.0
856.3320525973396,0.0,0.0,0.0
867.1716988224399,0.0,0.0,0.0
878.0113450475402,0.0,0.0,0.0
888.8509912726405,0.0,0.0,0.0
899.6906374977408,0.0,0.0,0.0
910.5302837228411,0.0,0.0,0.0
921.3699299479414,0.0,0.0,0.0
932.2095761730417,0.0,0.0,0.0
943.049222398142,0.0,0.0,0.0
953.8888686232423,0.0,0.0,0.0
964.7285148483426,0.0,0.0,0.0
975.5681610734429,0.0,0.0,0.0
986.4078072985432,0.0,0.0,0.0
997.2474535236435,0.0,0.0,0.0
1008.0870997487438,0.0,0.0,0.0
1018.926745973844,0.0,0.0,0.0
1029.7663921989442,0.0,0.0,0.0
1040.6060384240445,0.0,0.0,0.0
1051.4456846491448,0.0,0.0,0.0
1062.2853308742451,0.0,0.0,0.0
1073.1249770993454,0.0,0.0,0.0
1083.9646233244457,0.0,0.0,0.0
1094.804269549546,0.0,0.0,0.0
1105.6439157746463,0.0,0.0,0.0
1116.4835619997466,0.0,0.0,0.0
1127.323208224847,0.0,0.0,0.0
1138.1628544499472,0.0,0.0,0.0
1149.0025006750475,0.0,0.0,0.0
1159.8421469001478,0.0,0.0,0.0
1170.681793125248,0.0,0.0,0.0
1181.5214393503484,0.0,0.0,0.0
1192.3610855754487,0.0,0.0,0.0
1203.200731800549,0.0,0.0,0.0
1214.0403780256493,0.0,0.0,0.0
1224.8800242507496,0.0,0.0,0.0
1235.7196704758499,0.0,0.0,0.0
1246.5593167009501,0.0,0.0,0.0
1257.3989629260504,0.0,0.0,0.0
1268.2386091511507,0.0,0.0,0.0
1279.078255376251,0.0,0.0,0.0
1289.9179016013513,0.0,0.0,0.0
1300.7575478264516,0.0,0.0,0.0
1311.597194051552,0.0,0.0,0.0
1322.4368402766522,0.0,0.0,0.0
1333.2764865017525,0.0,0.0,0.0
1344.1161327268528,0.0,0.0,0.0
1354.955778951953,0.0,0.0,0.0
1365.7954251770534,0.0,0.0,0.0
1376.6350714021537,0.0,0.0,0.0
1387.474717627254,0.0,0.0,0.0
1398.3143638523543,0.0,0.0,0.0
1409.1540100774546,0.0,0.0,0.0
1419.9936563025549,0.0,0.0,0.0
1430.8333025276552,0.0,0.0,0.0
1441.6729487527555,0.0,0.0,0.0
1452.5125949778558,0.0,0.0,0.0
1463.352241202956,0.0,0.0,0.0
1474.1918874280564,0.0,0.0,0.0
1485.0315336531567,0.0,0.0,0.0
1495.871179878257,0.0,0.0,0.0
1506.7108261033572,0.0,0.0,0.0
1517.5504723284575,0.0,0.0,0.0
1528.3901185535578,0.0,0.0,0.0
1539.2297647786581,0.0,0.0,0.0
1550.0694110037584,0.0,0.0,0.0
1560.9090572288587,0.0,0.0,0.0
1571.748703453959,0.0,0.0,0.0
1582.5883496790593,0.0,0.0,0.0
1593.4279959041596,0.0,0.0,0.0
1604.26764212926,0.0,0.0,0.0
1615.1072883543602,0.0,0.0,0.0
1625.9469345794605,0.0,0.0,0.0
1636.7865808045608,0.0,0.0,0.0
1647.626227029661,0.0,0.0,0.0
1658.4658732547614,0.0,0.0,0.0
1669.3055194798617,0.0,0.0,0.0
1680.145165704962,0.0,0.0,0.0
1690.9848119300623,0.0,0.0,0.0
1701.8244581551626,0.0,0.0,0.0
1712.6641043802629,0.0,0.0,0.0
1723.5037506053632,0.0,0.0,0.0
1734.3433968304635,0.0,0.0,0.0
1745.1830430555638,0.0,0.0,0.0
1756.022689280664,0.0,0.0,0.0
1766.8623355057643,0.0,0.0,0.0
1777.7019817308646,0.0,0.0,0.0
1788.541627955965,0.0,0.0,0.0
1799.3812741810652,0.0,0.0,0.0
1810.2209204061655,0.0,0.0,0.0
1821.0605666312658,0.0,0.0,0.0
1831.9002128563661,0.0,0.0,0.0
1842.7398590814664,0.0,0.0,0.0
1853.5795053065667,0.0,0.0,0.0
1864.419151531667,0.0,0.0,0.0
1875.2587977567673,0.0,0.0,0.0
1886.0984439818676,0.0,0.0,0.0
1896.938090206968,0.0,0.0,0.0
1907.7777364320682,0.0,0.0,0.0
1918.6173826571685,0.0,0.0,0.0
1929.4570288822688,0.0,0.0,0.0
1940.296675107369,0.0,0.0,0.0
1951.1363213324694,0.0,0.0,0.0
1961.9759675575697,0.0,0.0,0.0
1972.81561378267,0.0,0.0,0.0
1983.6552600077703,0.0,0.0,0.0
1994.4949062328706,0.0,0.0,0.0
2005.3345524579709,0.0,0.0,0.0
2016.1741986830712,0.0,0.0,0.0
2027.0138449081714,0.0,0.0,0.0
2037.8534911332717,0.0,0.0,0.0
2048.693137358372,0.0,0.0,0.0
2059.5327835834723,0.0,0.0,0.0
2070.3724298085726,0.0,0.0,0.0
2081.212076033673,0.0,0.0,0.0
2092.051722258773,0.0,0.0,0.0
2102.8913684838735,0.0,0.0,0.0
2113.731014708974,0.0,0.0,0.0
2124.570660934074,0.0,0.0,0.0
2135.4103071591744,0.0,0.0,0.0
2146.2499533842747,0.0,0.0,0.0
2157.089599609375,0.0,0.0,0.0
